company_code,s_order_date,sales_order_id,invoice_id,product_id,area,customer_id,amount,tax_amount,cc_id
US001,2021-03-11,5451,2730,5,KG,KTI168,9600,960.0,SKG03
US001,2021-03-11,5451,2730,4,KG,KTI168,2000,200.0,PKG04
US001,2021-03-16,5452,2731,5,SE,TIX680,8400,840.0,SSE03
US001,2021-03-16,5452,2731,4,SE,TIX680,1200,120.0,PSE04
US001,2021-03-16,5452,2731,3,SE,TIX680,9000,900.0,PSE02
US001,2021-03-17,5453,2732,5,OY,EJA465,4800,480.0,SOY03
US001,2021-03-17,5453,2732,3,OY,EJA465,19500,1950.0,POY02
US001,2021-03-29,5454,2733,4,OY,KAK695,1100,110.0,POY04
US001,2021-03-26,5455,2734,5,OY,YQA405,12000,1200.0,SOY03
US001,2021-03-14,5458,2735,5,SE,TEW475,3600,360.0,SSE03
US001,2021-03-14,5458,2735,4,SE,TEW475,500,50.0,PSE04
US001,2021-03-14,5458,2735,3,SE,TEW475,18000,1800.0,PSE02
US001,2021-03-20,5461,2736,5,SP,HBE639,1200,120.0,SSP03
US001,2021-03-20,5461,2736,4,SP,HBE639,1900,190.0,PSP04
US001,2021-03-20,5461,2736,3,SP,HBE639,22500,2250.0,PSP02
US001,2021-03-17,5462,2737,5,OY,PMI630,13200,1320.0,SOY03
US001,2021-03-17,5462,2737,3,OY,PMI630,1500,150.0,POY02
US001,2021-03-23,5463,2738,3,OY,GEH305,12000,1200.0,POY02
US001,2021-03-13,5465,2739,5,OY,VFL699,19200,1920.0,SOY03
US001,2021-03-13,5465,2739,4,OY,VFL699,400,40.0,POY04
US001,2021-03-13,5465,2739,3,OY,VFL699,24000,2400.0,POY02
US001,2021-03-04,5466,2740,5,SE,GOA599,2400,240.0,SSE03
US001,2021-03-04,5466,2740,4,SE,GOA599,400,40.0,PSE04
US001,2021-03-24,5467,2741,4,SP,MYI406,1800,180.0,PSP04
US001,2021-03-19,5470,2742,3,SE,HQW692,18000,1800.0,PSE02
US001,2021-03-18,5471,2743,5,KG,CXF330,20400,2040.0,SKG03
US001,2021-03-18,5471,2743,4,KG,CXF330,400,40.0,PKG04
US001,2021-03-18,5471,2743,3,KG,CXF330,25500,2550.0,PKG02
US001,2021-03-28,5473,2744,3,OY,SFB660,9000,900.0,POY02
US001,2021-03-26,5474,2745,4,SE,EPY160,600,60.0,PSE04
US001,2021-03-26,5474,2745,3,SE,EPY160,10500,1050.0,PSE02
US001,2021-03-15,5476,2746,5,SE,UDI361,22800,2280.0,SSE03
US001,2021-03-15,5476,2746,4,SE,UDI361,1100,110.0,PSE04
US001,2021-03-15,5476,2746,3,SE,UDI361,10500,1050.0,PSE02
US001,2021-03-05,5478,2747,3,SE,ZBT659,9000,900.0,PSE02
US001,2021-03-12,5480,2748,3,SP,ULW897,7500,750.0,PSP02
US001,2021-03-21,5483,2749,5,KG,NTK989,15600,1560.0,SKG03
US001,2021-03-29,5486,2750,5,SP,CZH685,14400,1440.0,SSP03
US001,2021-03-29,5486,2750,3,SP,CZH685,27000,2700.0,PSP02
US001,2021-03-23,5493,2751,3,SP,VSU103,10500,1050.0,PSP02
US001,2021-03-11,5496,2752,5,KG,LZY779,7200,720.0,SKG03
US001,2021-03-11,5496,2752,4,KG,LZY779,1500,150.0,PKG04
US001,2021-03-11,5496,2752,3,KG,LZY779,31500,3150.0,PKG02
US001,2021-03-26,5498,2753,5,SP,KZI736,25200,2520.0,SSP03
US001,2021-03-26,5498,2753,4,SP,KZI736,1300,130.0,PSP04
US001,2021-03-19,5500,2754,5,OY,ACV715,4800,480.0,SOY03
US001,2021-03-19,5500,2754,4,OY,ACV715,500,50.0,POY04
US001,2021-03-24,5501,2755,4,SP,BCC122,500,50.0,PSP04
US001,2021-03-28,5502,2756,5,SP,EYO286,8400,840.0,SSP03
US001,2021-03-28,5502,2756,3,SP,EYO286,27000,2700.0,PSP02
US001,2021-03-22,5503,2757,5,OY,EYO995,1200,120.0,SOY03
US001,2021-03-22,5503,2757,4,OY,EYO995,300,30.0,POY04
US001,2021-03-28,5504,2758,4,KG,APB330,1600,160.0,PKG04
US001,2021-03-28,5504,2758,3,KG,APB330,6000,600.0,PKG02
US001,2021-03-13,5506,2759,5,SP,AUG637,22800,2280.0,SSP03
US001,2021-03-13,5506,2759,4,SP,AUG637,300,30.0,PSP04
US001,2021-03-13,5506,2759,3,SP,AUG637,15000,1500.0,PSP02
US001,2021-03-26,5507,2760,5,SE,GMN730,15600,1560.0,SSE03
US001,2021-03-26,5507,2760,4,SE,GMN730,1900,190.0,PSE04
US001,2021-03-18,5509,2761,4,KG,LZE907,1400,140.0,PKG04
US001,2021-03-18,5509,2761,3,KG,LZE907,16500,1650.0,PKG02
US001,2021-03-25,5515,2762,5,SE,ZHG300,7200,720.0,SSE03
US001,2021-03-25,5515,2762,4,SE,ZHG300,1300,130.0,PSE04
US001,2021-03-25,5515,2762,3,SE,ZHG300,27000,2700.0,PSE02
US001,2021-03-18,5516,2763,3,SE,ASE188,30000,3000.0,PSE02
US001,2021-03-04,5517,2764,5,SE,JBV891,15600,1560.0,SSE03
US001,2021-03-04,5517,2764,4,SE,JBV891,1900,190.0,PSE04
US001,2021-03-04,5517,2764,3,SE,JBV891,24000,2400.0,PSE02
US001,2021-03-04,5519,2765,5,SE,MOK849,8400,840.0,SSE03
US001,2021-03-04,5519,2765,4,SE,MOK849,100,10.0,PSE04
US001,2021-03-04,5519,2765,3,SE,MOK849,25500,2550.0,PSE02
US001,2021-03-02,5523,2766,3,SE,ZTV796,18000,1800.0,PSE02
US001,2021-03-28,5525,2767,4,SE,HRE881,900,90.0,PSE04
US001,2021-03-28,5525,2767,3,SE,HRE881,16500,1650.0,PSE02
US001,2021-03-24,5526,2768,5,KG,LUS570,18000,1800.0,SKG03
US001,2021-03-07,5527,2769,5,OY,DBZ216,6000,600.0,SOY03
US001,2021-03-07,5527,2769,3,OY,DBZ216,18000,1800.0,POY02
US001,2021-03-06,5530,2770,3,KG,QQJ071,9000,900.0,PKG02
US001,2021-03-19,5532,2771,5,OY,OHV058,4800,480.0,SOY03
US001,2021-03-19,5532,2771,3,OY,OHV058,28500,2850.0,POY02
US001,2021-03-01,5536,2772,5,OY,OGE847,7200,720.0,SOY03
US001,2021-03-01,5536,2772,4,OY,OGE847,600,60.0,POY04
US001,2021-03-01,5536,2772,3,OY,OGE847,18000,1800.0,POY02
US001,2021-03-01,5538,2773,5,KG,UMJ918,21600,2160.0,SKG03
US001,2021-03-01,5538,2773,4,KG,UMJ918,2100,210.0,PKG04
US001,2021-03-01,5538,2773,3,KG,UMJ918,9000,900.0,PKG02
US001,2021-03-23,5540,2774,5,OY,ERP852,25200,2520.0,SOY03
US001,2021-03-23,5540,2774,4,OY,ERP852,1800,180.0,POY04
US001,2021-03-23,5540,2774,3,OY,ERP852,18000,1800.0,POY02
US001,2021-03-05,5542,2775,3,OY,KPD839,16500,1650.0,POY02
US001,2021-03-26,5547,2776,5,OY,WGM717,9600,960.0,SOY03
US001,2021-03-26,5547,2776,3,OY,WGM717,27000,2700.0,POY02
US001,2021-03-03,5553,2777,3,SE,LIP878,6000,600.0,PSE02
US001,2021-03-02,5554,2778,4,SE,QBK965,400,40.0,PSE04
US001,2021-03-02,5554,2778,3,SE,QBK965,12000,1200.0,PSE02
US001,2021-03-19,5557,2779,4,SE,WOD917,2100,210.0,PSE04
US001,2021-03-19,5557,2779,3,SE,WOD917,13500,1350.0,PSE02
US001,2021-03-04,5560,2780,4,KG,SAO825,1500,150.0,PKG04
US001,2021-03-29,5561,2781,5,SP,TPU117,18000,1800.0,SSP03
US001,2021-03-29,5561,2781,4,SP,TPU117,2000,200.0,PSP04
US001,2021-03-29,5561,2781,3,SP,TPU117,21000,2100.0,PSP02
US001,2021-03-30,5562,2782,5,OY,XQH636,14400,1440.0,SOY03
US001,2021-03-30,5562,2782,4,OY,XQH636,1500,150.0,POY04
US001,2021-03-30,5562,2782,3,OY,XQH636,13500,1350.0,POY02
US001,2021-03-04,5563,2783,3,SP,YKS513,24000,2400.0,PSP02
US001,2021-03-22,5566,2784,3,SE,KCX691,18000,1800.0,PSE02
US001,2021-03-23,5568,2785,4,SE,FNH906,1100,110.0,PSE04
US001,2021-03-23,5568,2785,3,SE,FNH906,31500,3150.0,PSE02
US001,2021-03-23,5569,2786,5,SE,EPE227,15600,1560.0,SSE03
US001,2021-03-23,5569,2786,4,SE,EPE227,1300,130.0,PSE04
US001,2021-03-23,5569,2786,3,SE,EPE227,15000,1500.0,PSE02
US001,2021-03-06,5571,2787,5,SP,RCU466,22800,2280.0,SSP03
US001,2021-03-06,5571,2787,4,SP,RCU466,100,10.0,PSP04
US001,2021-03-21,5573,2788,5,SP,JSN704,10800,1080.0,SSP03
US001,2021-03-21,5573,2788,3,SP,JSN704,1500,150.0,PSP02
US001,2021-03-10,5575,2789,5,OY,BYL978,13200,1320.0,SOY03
US001,2021-03-10,5575,2789,3,OY,BYL978,9000,900.0,POY02
US001,2021-03-22,5576,2790,5,SP,MML988,14400,1440.0,SSP03
US001,2021-03-22,5576,2790,4,SP,MML988,1800,180.0,PSP04
US001,2021-03-22,5576,2790,3,SP,MML988,22500,2250.0,PSP02
US001,2021-03-20,5578,2791,5,SE,SIK104,13200,1320.0,SSE03
US001,2021-03-24,5579,2792,5,SE,WUB295,20400,2040.0,SSE03
US001,2021-03-24,5579,2792,4,SE,WUB295,1900,190.0,PSE04
US001,2021-03-16,5580,2793,5,KG,KJB241,25200,2520.0,SKG03
US001,2021-03-16,5580,2793,4,KG,KJB241,500,50.0,PKG04
US001,2021-03-16,5580,2793,3,KG,KJB241,24000,2400.0,PKG02
US001,2021-03-14,5584,2794,5,SE,GJO843,22800,2280.0,SSE03
US001,2021-03-14,5584,2794,4,SE,GJO843,1500,150.0,PSE04
US001,2021-03-14,5584,2794,3,SE,GJO843,27000,2700.0,PSE02
US001,2021-03-28,5585,2795,3,SE,SAQ888,25500,2550.0,PSE02
US001,2021-03-13,5586,2796,5,SP,GCT040,4800,480.0,SSP03
US001,2021-03-13,5586,2796,4,SP,GCT040,800,80.0,PSP04
US001,2021-03-13,5586,2796,3,SP,GCT040,13500,1350.0,PSP02
US001,2021-03-04,5587,2797,5,SE,BNA143,8400,840.0,SSE03
US001,2021-03-02,5589,2798,5,SP,OLE792,10800,1080.0,SSP03
US001,2021-03-23,5593,2799,5,OY,YGY816,24000,2400.0,SOY03
US001,2021-03-08,5594,2800,5,KG,HFP508,14400,1440.0,SKG03
US001,2021-03-08,5594,2800,3,KG,HFP508,13500,1350.0,PKG02
US001,2021-03-04,5596,2801,5,SE,YDO315,8400,840.0,SSE03
US001,2021-03-04,5596,2801,3,SE,YDO315,7500,750.0,PSE02
US001,2021-03-29,5597,2802,4,SP,KEO138,2100,210.0,PSP04
US001,2021-03-29,5599,2803,5,OY,NOM333,15600,1560.0,SOY03
US001,2021-03-29,5599,2803,4,OY,NOM333,1400,140.0,POY04
US001,2021-03-12,5603,2804,4,OY,TOX775,900,90.0,POY04
US001,2021-03-01,5605,2805,5,OY,YBQ139,14400,1440.0,SOY03
US001,2021-03-26,5607,2806,5,SE,ELW247,9600,960.0,SSE03
US001,2021-03-26,5607,2806,3,SE,ELW247,21000,2100.0,PSE02
US001,2021-03-13,5610,2807,5,SE,FRP318,4800,480.0,SSE03
US001,2021-03-13,5610,2807,4,SE,FRP318,300,30.0,PSE04
US001,2021-03-13,5610,2807,3,SE,FRP318,30000,3000.0,PSE02
US001,2021-03-24,5612,2808,5,KG,QWB864,13200,1320.0,SKG03
US001,2021-03-24,5612,2808,4,KG,QWB864,1300,130.0,PKG04
US001,2021-03-24,5612,2808,3,KG,QWB864,9000,900.0,PKG02
US001,2021-03-21,5613,2809,5,KG,DLT926,8400,840.0,SKG03
US001,2021-03-30,5616,2810,5,OY,HZA038,3600,360.0,SOY03
US001,2021-03-30,5616,2810,4,OY,HZA038,1500,150.0,POY04
US001,2021-03-30,5616,2810,3,OY,HZA038,10500,1050.0,POY02
US001,2021-03-03,5621,2811,3,OY,NHS135,16500,1650.0,POY02
US001,2021-03-26,5626,2812,5,OY,QJG082,16800,1680.0,SOY03
US001,2021-03-26,5626,2812,4,OY,QJG082,600,60.0,POY04
US001,2021-03-16,5627,2813,4,SE,UBW521,1100,110.0,PSE04
US001,2021-03-20,5629,2814,5,KG,CRW635,15600,1560.0,SKG03
US001,2021-03-20,5629,2814,4,KG,CRW635,800,80.0,PKG04
US001,2021-03-20,5629,2814,3,KG,CRW635,16500,1650.0,PKG02
US001,2021-03-16,5632,2815,4,SP,UYU964,1900,190.0,PSP04
US001,2021-03-28,5633,2816,5,KG,FTL631,14400,1440.0,SKG03
US001,2021-03-28,5633,2816,3,KG,FTL631,24000,2400.0,PKG02
US001,2021-03-27,5634,2817,5,SE,CLL702,2400,240.0,SSE03
US001,2021-03-27,5634,2817,4,SE,CLL702,1800,180.0,PSE04
US001,2021-03-27,5634,2817,3,SE,CLL702,6000,600.0,PSE02
US001,2021-03-15,5636,2818,5,OY,KAH784,18000,1800.0,SOY03
US001,2021-03-15,5636,2818,4,OY,KAH784,1300,130.0,POY04
US001,2021-03-15,5636,2818,3,OY,KAH784,30000,3000.0,POY02
US001,2021-03-09,5638,2819,5,KG,OKA760,4800,480.0,SKG03
US001,2021-03-09,5638,2819,4,KG,OKA760,400,40.0,PKG04
US001,2021-03-15,5639,2820,5,SP,BUY954,20400,2040.0,SSP03
US001,2021-03-15,5639,2820,4,SP,BUY954,200,20.0,PSP04
US001,2021-03-15,5639,2820,3,SP,BUY954,21000,2100.0,PSP02
US001,2021-03-30,5640,2821,5,OY,MFR798,24000,2400.0,SOY03
US001,2021-03-17,5641,2822,3,OY,ISJ532,1500,150.0,POY02
US001,2021-03-02,5643,2823,5,OY,YHO109,4800,480.0,SOY03
US001,2021-03-02,5643,2823,4,OY,YHO109,2100,210.0,POY04
US001,2021-03-02,5643,2823,3,OY,YHO109,13500,1350.0,POY02
US001,2021-03-10,5645,2824,3,OY,HPO871,24000,2400.0,POY02
US001,2021-03-19,5648,2825,5,OY,ZWU970,25200,2520.0,SOY03
US001,2021-03-19,5648,2825,4,OY,ZWU970,2100,210.0,POY04
US001,2021-03-19,5648,2825,3,OY,ZWU970,6000,600.0,POY02
US001,2021-03-20,5650,2826,5,SE,CWP884,6000,600.0,SSE03
US001,2021-03-20,5650,2826,4,SE,CWP884,600,60.0,PSE04
US001,2021-03-20,5650,2826,3,SE,CWP884,19500,1950.0,PSE02
US001,2021-03-06,5652,2827,5,KG,SZU130,25200,2520.0,SKG03
US001,2021-03-06,5652,2827,4,KG,SZU130,1600,160.0,PKG04
US001,2021-03-06,5652,2827,3,KG,SZU130,13500,1350.0,PKG02
US001,2021-03-29,5654,2828,5,SE,GHU860,6000,600.0,SSE03
US001,2021-03-10,5655,2829,5,SE,ZZY640,10800,1080.0,SSE03
US001,2021-03-10,5655,2829,4,SE,ZZY640,1000,100.0,PSE04
US001,2021-03-10,5655,2829,3,SE,ZZY640,25500,2550.0,PSE02
US001,2021-03-24,5656,2830,3,SE,LDE144,16500,1650.0,PSE02
US001,2021-03-23,5663,2831,3,OY,MHI036,22500,2250.0,POY02
US001,2021-03-30,5664,2832,5,SP,BDN614,18000,1800.0,SSP03
US001,2021-03-23,5665,2833,5,OY,EPA905,15600,1560.0,SOY03
US001,2021-03-23,5665,2833,4,OY,EPA905,200,20.0,POY04
US001,2021-03-23,5665,2833,3,OY,EPA905,4500,450.0,POY02
US001,2021-03-29,5666,2834,5,SE,THZ436,22800,2280.0,SSE03
US001,2021-03-29,5666,2834,3,SE,THZ436,12000,1200.0,PSE02
US001,2021-03-28,5668,2835,4,SE,GOH431,1800,180.0,PSE04
US001,2021-03-28,5668,2835,3,SE,GOH431,30000,3000.0,PSE02
US001,2021-03-09,5669,2836,4,SE,NKJ367,1900,190.0,PSE04
US001,2021-03-01,5670,2837,5,OY,WOW592,18000,1800.0,SOY03
US001,2021-03-01,5670,2837,4,OY,WOW592,800,80.0,POY04
US001,2021-03-01,5670,2837,3,OY,WOW592,24000,2400.0,POY02
US001,2021-03-20,5671,2838,4,SP,SPF426,100,10.0,PSP04
US001,2021-03-20,5671,2838,3,SP,SPF426,18000,1800.0,PSP02
US001,2021-03-09,5672,2839,5,SE,PXP012,19200,1920.0,SSE03
US001,2021-03-09,5672,2839,4,SE,PXP012,1300,130.0,PSE04
US001,2021-03-09,5672,2839,3,SE,PXP012,15000,1500.0,PSE02
US001,2021-03-23,5673,2840,5,KG,LNV687,16800,1680.0,SKG03
US001,2021-03-23,5673,2840,3,KG,LNV687,22500,2250.0,PKG02
US001,2021-03-26,5675,2841,5,KG,UPN269,22800,2280.0,SKG03
US001,2021-03-26,5675,2841,4,KG,UPN269,1800,180.0,PKG04
US001,2021-03-26,5675,2841,3,KG,UPN269,21000,2100.0,PKG02
US001,2021-03-27,5680,2842,5,SE,MHZ771,9600,960.0,SSE03
US001,2021-03-27,5680,2842,4,SE,MHZ771,1100,110.0,PSE04
US001,2021-03-30,5685,2843,5,OY,BQJ306,22800,2280.0,SOY03
US001,2021-03-30,5685,2843,4,OY,BQJ306,200,20.0,POY04
US001,2021-03-30,5685,2843,3,OY,BQJ306,28500,2850.0,POY02
US001,2021-03-24,5686,2844,4,SE,EJC988,700,70.0,PSE04
US001,2021-03-18,5688,2845,5,SE,HBH575,20400,2040.0,SSE03
US001,2021-03-18,5688,2845,4,SE,HBH575,600,60.0,PSE04
US001,2021-03-03,5691,2846,5,OY,DHJ967,1200,120.0,SOY03
US001,2021-03-03,5691,2846,3,OY,DHJ967,30000,3000.0,POY02
US001,2021-03-30,5692,2847,5,SE,YMN753,19200,1920.0,SSE03
US001,2021-03-30,5692,2847,4,SE,YMN753,700,70.0,PSE04
US001,2021-03-30,5692,2847,3,SE,YMN753,27000,2700.0,PSE02
US001,2021-03-29,5693,2848,3,SE,DHS905,21000,2100.0,PSE02
US001,2021-03-14,5698,2849,5,SE,PNY563,6000,600.0,SSE03
US001,2021-03-27,5699,2850,3,SE,IDC157,12000,1200.0,PSE02
US001,2021-03-28,5700,2851,5,SE,CGS847,21600,2160.0,SSE03
US001,2021-03-28,5700,2851,4,SE,CGS847,2100,210.0,PSE04
US001,2021-03-28,5700,2851,3,SE,CGS847,1500,150.0,PSE02
US001,2021-03-04,5702,2852,4,SE,KCH113,600,60.0,PSE04
US001,2021-03-04,5702,2852,3,SE,KCH113,9000,900.0,PSE02
US001,2021-03-05,5703,2853,5,SE,ZIL496,8400,840.0,SSE03
US001,2021-03-05,5703,2853,4,SE,ZIL496,600,60.0,PSE04
US001,2021-03-05,5703,2853,3,SE,ZIL496,27000,2700.0,PSE02
US001,2021-03-10,5705,2854,5,OY,FYG399,14400,1440.0,SOY03
US001,2021-03-10,5705,2854,4,OY,FYG399,1800,180.0,POY04
US001,2021-03-10,5705,2854,3,OY,FYG399,16500,1650.0,POY02
US001,2021-03-22,5706,2855,5,KG,XSX940,1200,120.0,SKG03
US001,2021-03-22,5706,2855,4,KG,XSX940,1300,130.0,PKG04
US001,2021-03-22,5706,2855,3,KG,XSX940,1500,150.0,PKG02
US001,2021-03-27,5711,2856,5,KG,QAP487,25200,2520.0,SKG03
US001,2021-03-27,5711,2856,4,KG,QAP487,2000,200.0,PKG04
US001,2021-03-16,5715,2857,5,SE,KVN832,16800,1680.0,SSE03
US001,2021-03-05,5717,2858,3,SP,ILD069,15000,1500.0,PSP02
US001,2021-03-16,5721,2859,5,SE,GRL584,6000,600.0,SSE03
US001,2021-03-17,5728,2860,5,SE,GKN043,20400,2040.0,SSE03
US001,2021-03-17,5728,2860,4,SE,GKN043,1100,110.0,PSE04
US001,2021-03-17,5728,2860,3,SE,GKN043,1500,150.0,PSE02
US001,2021-03-06,5729,2861,5,KG,OAC832,18000,1800.0,SKG03
US001,2021-03-06,5729,2861,4,KG,OAC832,100,10.0,PKG04
US001,2021-03-26,5730,2862,5,KG,KGF481,20400,2040.0,SKG03
US001,2021-03-26,5730,2862,4,KG,KGF481,900,90.0,PKG04
US001,2021-03-20,5731,2863,3,SE,WNE110,27000,2700.0,PSE02
US001,2021-03-23,5732,2864,5,SE,RVS489,2400,240.0,SSE03
US001,2021-03-23,5732,2864,4,SE,RVS489,1600,160.0,PSE04
US001,2021-03-23,5732,2864,3,SE,RVS489,16500,1650.0,PSE02
US001,2021-03-29,5737,2865,3,OY,ATP161,4500,450.0,POY02
US001,2021-03-02,5739,2866,5,SE,JBT654,20400,2040.0,SSE03
US001,2021-03-02,5739,2866,4,SE,JBT654,200,20.0,PSE04
US001,2021-03-02,5739,2866,3,SE,JBT654,24000,2400.0,PSE02
US001,2021-03-14,5741,2867,5,OY,RWD986,13200,1320.0,SOY03
US001,2021-03-14,5741,2867,4,OY,RWD986,600,60.0,POY04
US001,2021-03-03,5742,2868,3,OY,JPD345,30000,3000.0,POY02
US001,2021-03-05,5743,2869,3,KG,CHB858,31500,3150.0,PKG02
US001,2021-03-23,5744,2870,5,SE,CQO000,20400,2040.0,SSE03
US001,2021-03-23,5744,2870,4,SE,CQO000,1000,100.0,PSE04
US001,2021-03-10,5746,2871,4,OY,AGH225,1500,150.0,POY04
US001,2021-03-27,5748,2872,5,SE,KDM390,21600,2160.0,SSE03
US001,2021-03-27,5748,2872,3,SE,KDM390,28500,2850.0,PSE02
US001,2021-03-09,5750,2873,3,OY,QYJ018,6000,600.0,POY02
US001,2021-03-20,5751,2874,5,SE,QMV328,25200,2520.0,SSE03
US001,2021-03-20,5751,2874,4,SE,QMV328,100,10.0,PSE04
US001,2021-03-20,5751,2874,3,SE,QMV328,18000,1800.0,PSE02
US001,2021-03-18,5754,2875,4,SE,BTY972,1000,100.0,PSE04
US001,2021-03-10,5755,2876,5,OY,DIV212,20400,2040.0,SOY03
US001,2021-03-10,5755,2876,4,OY,DIV212,300,30.0,POY04
US001,2021-03-10,5755,2876,3,OY,DIV212,9000,900.0,POY02
US001,2021-03-28,5756,2877,3,SP,QGH475,19500,1950.0,PSP02
US001,2021-03-07,5757,2878,4,OY,XCN025,1200,120.0,POY04
US001,2021-03-21,5760,2879,4,SP,AFS818,1800,180.0,PSP04
US001,2021-03-18,5762,2880,5,SP,OOT697,18000,1800.0,SSP03
US001,2021-03-18,5762,2880,3,SP,OOT697,30000,3000.0,PSP02
US001,2021-03-17,5764,2881,5,SP,ZKS279,15600,1560.0,SSP03
US001,2021-03-17,5764,2881,4,SP,ZKS279,500,50.0,PSP04
US001,2021-03-17,5764,2881,3,SP,ZKS279,18000,1800.0,PSP02
US001,2021-03-07,5766,2882,5,OY,FBN985,3600,360.0,SOY03
US001,2021-03-04,5767,2883,4,SE,HFM802,700,70.0,PSE04
US001,2021-03-04,5767,2883,3,SE,HFM802,13500,1350.0,PSE02
US001,2021-03-23,5768,2884,4,SE,PAZ398,1300,130.0,PSE04
US001,2021-03-23,5768,2884,3,SE,PAZ398,31500,3150.0,PSE02
US001,2021-03-14,5770,2885,4,OY,OVZ496,200,20.0,POY04
US001,2021-03-05,5771,2886,5,SE,TGS444,22800,2280.0,SSE03
US001,2021-03-05,5771,2886,4,SE,TGS444,1500,150.0,PSE04
US001,2021-03-05,5771,2886,3,SE,TGS444,24000,2400.0,PSE02
US001,2021-03-15,5772,2887,5,SE,BNH599,3600,360.0,SSE03
US001,2021-03-15,5772,2887,4,SE,BNH599,1600,160.0,PSE04
US001,2021-03-15,5772,2887,3,SE,BNH599,19500,1950.0,PSE02
US001,2021-03-15,5773,2888,5,SP,ZHF664,20400,2040.0,SSP03
US001,2021-03-08,5775,2889,5,KG,HEK953,14400,1440.0,SKG03
US001,2021-03-08,5775,2889,4,KG,HEK953,300,30.0,PKG04
US001,2021-03-08,5775,2889,3,KG,HEK953,21000,2100.0,PKG02
US001,2021-03-13,5776,2890,5,OY,ZZG803,14400,1440.0,SOY03
US001,2021-03-13,5776,2890,4,OY,ZZG803,900,90.0,POY04
US001,2021-03-13,5776,2890,3,OY,ZZG803,13500,1350.0,POY02
US001,2021-03-01,5777,2891,4,OY,ORO083,1300,130.0,POY04
US001,2021-03-24,5778,2892,5,OY,IUV691,9600,960.0,SOY03
US001,2021-03-24,5778,2892,4,OY,IUV691,500,50.0,POY04
US001,2021-03-24,5778,2892,3,OY,IUV691,13500,1350.0,POY02
US001,2021-03-26,5780,2893,5,OY,RMG972,20400,2040.0,SOY03
US001,2021-03-23,5781,2894,3,SE,XRP109,28500,2850.0,PSE02
US001,2021-03-22,5783,2895,5,SE,TAJ798,15600,1560.0,SSE03
US001,2021-03-22,5783,2895,3,SE,TAJ798,7500,750.0,PSE02
US001,2021-03-08,5784,2896,5,SP,BZM257,3600,360.0,SSP03
US001,2021-03-08,5784,2896,3,SP,BZM257,21000,2100.0,PSP02
US001,2021-03-30,5785,2897,5,SE,EMU368,21600,2160.0,SSE03
US001,2021-03-30,5785,2897,4,SE,EMU368,2100,210.0,PSE04
US001,2021-03-17,5787,2898,5,SP,IXI585,9600,960.0,SSP03
US001,2021-03-15,5788,2899,5,SE,YSI285,2400,240.0,SSE03
US001,2021-03-15,5788,2899,3,SE,YSI285,10500,1050.0,PSE02
US001,2021-03-19,5790,2900,3,SE,KYU516,27000,2700.0,PSE02
US001,2021-03-16,5793,2901,5,SE,GJM169,6000,600.0,SSE03
US001,2021-03-16,5793,2901,4,SE,GJM169,1300,130.0,PSE04
US001,2021-03-16,5793,2901,3,SE,GJM169,31500,3150.0,PSE02
US001,2021-03-26,5798,2902,5,SE,IID552,7200,720.0,SSE03
US001,2021-03-26,5798,2902,3,SE,IID552,10500,1050.0,PSE02
US001,2021-03-26,5799,2903,3,SE,UJI698,24000,2400.0,PSE02
US001,2021-03-13,5801,2904,5,KG,ZJV781,20400,2040.0,SKG03
US001,2021-03-13,5801,2904,4,KG,ZJV781,100,10.0,PKG04
US001,2021-03-13,5801,2904,3,KG,ZJV781,9000,900.0,PKG02
US001,2021-03-08,5804,2905,4,OY,TBL650,900,90.0,POY04
US001,2021-03-15,5805,2906,5,OY,WPB113,9600,960.0,SOY03
US001,2021-03-15,5805,2906,4,OY,WPB113,200,20.0,POY04
US001,2021-03-18,5807,2907,5,SE,VNH921,6000,600.0,SSE03
US001,2021-03-18,5807,2907,4,SE,VNH921,300,30.0,PSE04
US001,2021-03-09,5809,2908,5,OY,CNB717,9600,960.0,SOY03
US001,2021-03-09,5809,2908,3,OY,CNB717,6000,600.0,POY02
US001,2021-03-20,5813,2909,5,SP,PAG524,14400,1440.0,SSP03
US001,2021-03-20,5813,2909,3,SP,PAG524,27000,2700.0,PSP02
US001,2021-03-25,5815,2910,5,OY,LWY497,3600,360.0,SOY03
US001,2021-03-29,5819,2911,5,KG,IJO030,7200,720.0,SKG03
US001,2021-03-29,5819,2911,4,KG,IJO030,1200,120.0,PKG04
US001,2021-03-28,5820,2912,4,OY,MUD516,1200,120.0,POY04
US001,2021-03-19,5821,2913,5,OY,VBK025,7200,720.0,SOY03
US001,2021-03-19,5821,2913,4,OY,VBK025,200,20.0,POY04
US001,2021-03-19,5821,2913,3,OY,VBK025,6000,600.0,POY02
US001,2021-03-07,5825,2914,5,KG,MYQ193,4800,480.0,SKG03
US001,2021-03-07,5825,2914,4,KG,MYQ193,800,80.0,PKG04
US001,2021-03-20,5826,2915,4,SE,XBV108,300,30.0,PSE04
US001,2021-03-05,5831,2916,3,SE,XBO808,7500,750.0,PSE02
US001,2021-03-26,5834,2917,5,SE,GLC586,12000,1200.0,SSE03
US001,2021-03-26,5834,2917,4,SE,GLC586,1600,160.0,PSE04
US001,2021-03-10,5836,2918,4,KG,TNM748,100,10.0,PKG04
US001,2021-03-03,5837,2919,5,SP,QSZ850,10800,1080.0,SSP03
