company_code,employee_id,grade_code,currency_id,salary
US001,LB928,2,1,47595
US001,KF329,2,1,45862
US001,CA261,2,1,37196
US001,BT536,3,1,12727
US001,IK698,3,1,29477
US001,KA258,3,1,20285
US001,FQ870,3,1,13090
US001,KW442,3,1,12655
US001,ST154,3,1,20658
US001,IU245,2,1,43346
US001,OO982,3,1,15704
US001,BS454,2,1,40508
US001,LC389,2,1,41481
US001,UP822,3,1,11366
US001,NC845,2,1,40142
US001,IP689,3,1,14046
US001,EW609,3,1,27002
US001,AD041,2,1,59173
US001,QW187,3,1,12703
US001,XT802,3,1,12787
US001,WM685,3,1,11333
US001,YA034,2,1,45960
US001,TK669,3,1,26814
US001,PC673,3,1,25384
US001,ND959,3,1,17092
US001,EW153,3,1,24517
US001,AA690,2,1,39955
US001,RW748,3,1,14952
US001,VE172,3,1,23899
US001,FN253,2,1,39116
US001,JQ349,2,1,50187
US001,PW431,3,1,24729
US001,OR160,3,1,28756
US001,WP746,3,1,12330
US001,JG388,3,1,26930
US001,RQ135,2,1,37980
US001,OF526,2,1,58868
US001,RH717,3,1,19511
US001,FZ350,3,1,12976
US001,OL682,2,1,49332
US001,DQ813,2,1,39915
US001,QG473,2,1,32386
US001,TZ247,3,1,22338
US001,CL479,2,1,39562
US001,SH430,2,1,43555
US001,UO538,3,1,13143
US001,ST531,3,1,15234
US001,YV904,3,1,21330
US001,QH015,3,1,23891
US001,CU475,2,1,32881
US001,IU113,2,1,41222
US001,EL182,2,1,58535
US001,CD913,3,1,16849
US001,FI149,3,1,21671
US001,ZJ411,2,1,52341
US001,MK259,3,1,13405
US001,BM935,3,1,25126
US001,ND876,3,1,20650
US001,MD439,2,1,33221
US001,TD681,2,1,57204
US001,QS506,2,1,58255
US001,KR916,2,1,46270
US001,KV481,2,1,40751
US001,SC846,2,1,31160
US001,XW954,2,1,52481
US001,LR844,2,1,44838
US001,RF474,3,1,11905
US001,WV950,3,1,29494
US001,SU603,2,1,37473
US001,EP516,2,1,59145
US001,WO537,3,1,19359
US001,QG292,3,1,20141
US001,YJ179,2,1,38661
US001,WO414,3,1,25070
US001,IN940,3,1,26463
US001,SF972,2,1,47235
US001,FX630,3,1,21362
US001,QR957,2,1,46820
US001,XO020,2,1,46608
US001,QZ025,2,1,33064
US001,VH586,3,1,26725
US001,GL201,3,1,28669
US001,GP468,3,1,24792
US001,AD675,2,1,43532
US001,QJ349,3,1,16433
US001,OM366,2,1,50155
US001,QO832,2,1,53874
US001,PK078,3,1,23287
US001,TP993,3,1,23969
US001,RF733,3,1,14063
US001,RT017,2,1,34315
US001,AV818,3,1,12075
US001,NX146,3,1,24387
US001,BQ430,3,1,20576
US001,AX965,2,1,58800
US001,PD556,2,1,31243
US001,JK922,2,1,40027
US001,MW363,2,1,55763
US001,JW445,2,1,41967
US001,BE938,3,1,23796
US001,HH854,2,1,49768
US001,OD182,3,1,29348
US001,TL692,2,1,33546
US001,II802,2,1,35746
US001,VV891,3,1,10306
US001,IQ774,3,1,24611
US001,CL618,3,1,14690
US001,ZT177,3,1,20004
US001,PN395,3,1,11357
US001,BF074,2,1,48604
US001,ZV108,2,1,33564
US001,JS009,3,1,29324
US001,TP079,2,1,54753
US001,JL326,2,1,52931
US001,JV764,2,1,59662
US001,KI044,3,1,11565
US001,DU842,2,1,32211
US001,SV377,3,1,12668
US001,NX705,2,1,39663
US001,YQ472,2,1,50531
US001,HV276,2,1,39573
US001,MY214,2,1,39323
US001,FZ277,2,1,44154
US001,EI442,3,1,17600
US001,VG733,2,1,31121
US001,CV271,3,1,24204
US001,IX265,3,1,24960
US001,QB567,3,1,19717
US001,TT818,3,1,15297
US001,ZI098,2,1,52764
US001,KO972,2,1,40885
US001,BO545,3,1,27301
US001,JZ354,3,1,26713
US001,BM427,2,1,48479
US001,YD287,3,1,22955
US001,UC810,2,1,57581
US001,FK567,3,1,25277
US001,XI958,3,1,25159
US001,EJ984,2,1,57771
US001,RP356,2,1,31267
US001,DH956,3,1,15812
US001,RP246,3,1,21976
US001,YJ442,3,1,25548
US001,EM991,2,1,40471
US001,AU518,3,1,12900
US001,ZA719,3,1,13646
US001,RP178,2,1,44341
US001,QS288,3,1,18957
US001,LJ338,2,1,42140
US001,TN249,3,1,21141
US001,UC699,2,1,50566
US001,VC164,2,1,33778
US001,DC220,2,1,42786
US001,MN362,2,1,43171
US001,BO427,3,1,24724
US001,WN442,2,1,38671
US001,HH152,2,1,34265
US001,MI630,3,1,14737
US001,KH704,2,1,54493
US001,JK410,2,1,56225
US001,FG361,3,1,27769
US001,VK516,3,1,24998
US001,LL748,2,1,41708
US001,YJ845,2,1,39106
US001,JX959,3,1,15934
US001,OD995,2,1,35681
US001,MI272,3,1,23489
US001,JR702,3,1,10311
US001,UA501,2,1,52397
US001,RD090,3,1,23172
US001,NH496,3,1,20336
US001,OL539,3,1,18367
US001,QP557,3,1,16383
US001,II496,3,1,15098
US001,SX010,3,1,24331
US001,DN660,3,1,26905
US001,SD635,3,1,24892
US001,DS122,2,1,33879
US001,KC943,2,1,39383
US001,PR277,2,1,42391
US001,TQ371,3,1,11163
US001,OO519,3,1,16359
US001,ME981,1,1,86815
US001,CB537,2,1,36342
US001,YS058,3,1,23296
US001,EI859,2,1,37985
US001,AM031,3,1,26362
US001,ZC205,2,1,58678
US001,RO964,3,1,29035
US001,ZP810,2,1,51883
US001,SQ541,3,1,26501
US001,KE119,3,1,10861
US001,GB676,2,1,59521
US001,AD960,3,1,13713
US001,RF915,3,1,28170
US001,OS799,2,1,40040
US001,UR818,2,1,33251
US001,MK680,3,1,21099
US001,NZ652,3,1,21036
US001,VO189,3,1,21391
US001,ZW684,2,1,35319
US001,VV526,3,1,10413
US001,PC879,3,1,11488
US001,NU771,3,1,16428
US001,PS189,2,1,46368
US001,CE949,2,1,31083
US001,UV152,2,1,38957
US001,HM246,3,1,25578
US001,NE263,2,1,47237
US001,MT202,2,1,36713
US001,TZ553,2,1,31494
US001,LJ575,2,1,37347
US001,EF162,3,1,20816
US001,IU235,2,1,55822
US001,HG495,3,1,20303
US001,RU198,3,1,17242
US001,DX618,3,1,22062
US001,XQ676,3,1,24943
US001,OB441,3,1,10554
US001,OO413,3,1,11064
US001,KE456,3,1,13998
US001,IF503,3,1,16286
US001,HT438,3,1,13560
US001,PE440,3,1,20216
US001,RJ852,3,1,13918
US001,KM650,3,1,18116
US001,UC471,2,1,59457
US001,XM263,3,1,12140
US001,RP335,2,1,50786
US001,OE329,3,1,13600
US001,SN076,2,1,55303
US001,AE632,2,1,59335
US001,CX896,3,1,29152
US001,CY894,3,1,21501
US001,JN264,3,1,21048
US001,BZ911,2,1,38355
US001,ET746,3,1,23461
US001,JU326,3,1,15540
US001,DA467,2,1,55461
US001,PF663,3,1,18846
US001,SH631,3,1,20035
US001,MK030,3,1,12143
US001,UK857,3,1,22822
US001,AK939,2,1,35748
US001,ZH618,3,1,17898
US001,PW610,2,1,53589
US001,YH205,3,1,26090
US001,EA361,3,1,10343
US001,LY963,3,1,19985
US001,ZG784,3,1,25395
US001,XW287,3,1,17610
US001,GW208,3,1,11809
US001,XU094,2,1,53903
US001,JL006,2,1,54466
US001,OY102,3,1,28257
US001,KY605,2,1,37153
US001,MM682,3,1,22560
US001,ZQ530,3,1,28782
US001,WJ767,3,1,13179
US001,BQ717,2,1,39254
US001,OI189,3,1,25874
US001,KG248,3,1,11194
US001,AN498,3,1,18518
US001,YM458,3,1,10116
US001,DQ995,2,1,44994
US001,GR620,2,1,34828
US001,HV490,3,1,13937
US001,EI532,2,1,54293
US001,ZA301,3,1,12641
US001,OW348,3,1,18103
US001,WY684,3,1,20477
US001,KW917,3,1,22063
US001,SJ659,3,1,17901
US001,AM040,3,1,25957
US001,IA790,2,1,30216
US001,DS518,2,1,57425
US001,QS441,2,1,52826
US001,HV306,3,1,10063
US001,QB029,3,1,29411
US001,PL807,3,1,20558
US001,JC735,3,1,27098
US001,VP621,3,1,22866
US001,QA659,2,1,41575
US001,JG838,3,1,20392
US001,RU070,2,1,38775
US001,HX107,3,1,17063
US001,LL295,3,1,29135
US001,EN090,3,1,19674
US001,LL567,2,1,44844
US001,JG005,3,1,14900
US001,AM740,2,1,52468
US001,TW822,2,1,30292
US001,BZ619,2,1,49394
US001,ZI740,2,1,49153
US001,QG426,3,1,16510
US001,KK518,3,1,17473
US001,LO429,3,1,10181
US001,QB010,2,1,48486
US001,EX122,3,1,19897
US001,TD379,2,1,32920
US001,JS928,2,1,37484
US001,MS934,2,1,37764
US001,AK512,2,1,36726
US001,VX013,3,1,22546
US001,YZ737,2,1,51770
US001,EC749,3,1,29147
US001,PZ339,2,1,37134
US001,CQ687,2,1,39231
US001,JV755,2,1,57577
US001,KP402,2,1,53941
US001,JC441,2,1,34543
US001,FD752,3,1,16765
US001,OX071,3,1,15547
US001,GG724,3,1,13895
US001,FD942,3,1,29855
US001,SJ546,2,1,49398
US001,KT572,2,1,50154
US001,GB626,2,1,53098
US001,QF582,3,1,29536
US001,AQ874,2,1,45963
US001,NC130,2,1,37269
US001,ZD915,2,1,58558
US001,SK028,3,1,24390
US001,DC133,3,1,20027
US001,IS517,2,1,52636
US001,WZ669,2,1,38323
US001,RH420,3,1,12590
US001,ZC808,2,1,49555
US001,CH324,2,1,36118
US001,XA265,3,1,29327
US001,LX720,2,1,45261
US001,OI357,3,1,27866
US001,CI152,3,1,13118
US001,QG164,3,1,21356
US001,VO654,2,1,48599
US001,YE301,2,1,45569
US001,ZQ888,2,1,47104
US001,HH308,3,1,10470
US001,KK029,2,1,39899
US001,WR676,2,1,30451
US001,DX643,3,1,28342
US001,LW601,3,1,15413
US001,BC167,3,1,29839
US001,DV677,2,1,35230
US001,UI445,3,1,20230
US001,PH860,3,1,22417
US001,HD509,2,1,39145
US001,YG449,2,1,57464
US001,IF171,3,1,25414
US001,BN774,2,1,57916
US001,SB850,3,1,29694
US001,AT031,3,1,29845
US001,BC298,2,1,51124
US001,OV423,3,1,21049
US001,UV640,2,1,34383
US001,IW707,3,1,16356
US001,PA270,2,1,44618
US001,RP580,2,1,47957
US001,JA131,2,1,48358
US001,OK818,2,1,50675
US001,TJ155,2,1,36381
US001,ZY405,2,1,54297
US001,LX040,2,1,33348
US001,MR761,2,1,50009
US001,JX940,2,1,57601
US001,JS166,3,1,10681
US001,BK311,2,1,59930
US001,RZ389,3,1,26339
US001,FK445,3,1,15920
US001,YP271,3,1,19655
US001,ME990,3,1,27900
US001,AR064,3,1,11019
US001,HK525,3,1,16503
US001,JU370,3,1,18844
US001,VN217,3,1,15289
US001,HN686,2,1,39082
US001,QW769,2,1,43113
US001,JM649,3,1,18864
US001,IG595,2,1,32601
US001,GE975,3,1,21523
US001,MN364,3,1,20213
US001,BI150,3,1,13693
US001,XW762,2,1,50477
US001,TY492,2,1,37969
US001,DQ702,3,1,10682
US001,ON896,2,1,49781
US001,BL975,3,1,17496
US001,DR676,2,1,39210
US001,JQ198,2,1,56415
US001,TA429,2,1,59326
US001,QW973,3,1,22410
US001,WP939,3,1,24486
US001,GL513,2,1,56478
US001,YS060,3,1,18439
US001,UJ389,2,1,32204
US001,TG150,2,1,45734
US001,MA426,3,1,22941
US001,FH656,3,1,25896
US001,RV050,2,1,34897
US001,GE040,2,1,43305
US001,VS516,3,1,25638
US001,AS375,3,1,27609
US001,OB802,3,1,12024
US001,CB216,2,1,55248
US001,LZ314,3,1,23038
US001,YY081,3,1,29602
US001,AB412,3,1,11452
US001,AB379,3,1,16594
US001,AV959,3,1,26551
US001,CZ097,3,1,18461
US001,OD195,2,1,40843
US001,HZ423,3,1,26483
US001,ZC061,3,1,15742
US001,HV058,3,1,22052
US001,GF779,2,1,44135
US001,RM985,2,1,50199
US001,VA137,2,1,56482
US001,KE976,3,1,15328
US001,LN558,2,1,42559
US001,BE040,2,1,53193
US001,MF510,2,1,57062
US001,HM022,2,1,53244
US001,SF240,2,1,58057
US001,JE365,3,1,17555
US001,LA734,3,1,28547
US001,YX304,2,1,50123
US001,YH592,3,1,11998
US001,UQ697,2,1,39275
US001,VP723,3,1,17431
US001,TH833,3,1,23664
US001,GO843,3,1,26125
US001,BZ358,2,1,45713
US001,OI324,2,1,47162
US001,VO382,2,1,57863
US001,AN249,3,1,15769
US001,FV301,2,1,55076
US001,NB539,2,1,56585
US001,QJ544,2,1,45340
US001,YQ844,2,1,45767
US001,HD165,2,1,46076
US001,JL868,2,1,44516
US001,MY368,3,1,28561
US001,MV644,2,1,37819
US001,HB326,3,1,17745
US001,LC437,2,1,40609
US001,UU227,2,1,53283
US001,LJ844,3,1,17221
US001,DA875,2,1,34809
US001,WA077,2,1,32766
US001,GZ372,3,1,14022
US001,YI379,3,1,24615
US001,QN271,2,1,51360
US001,HB437,3,1,25342
US001,LT008,3,1,27685
US001,EA889,3,1,10375
US001,PA174,2,1,58179
US001,FU401,3,1,14804
US001,EM059,3,1,10449
US001,QW816,2,1,45943
US001,ZL502,3,1,14596
US001,IF331,3,1,13665
US001,XK639,3,1,11535
US001,DP573,3,1,12115
US001,TA216,3,1,23970
US001,ON647,3,1,24454
US001,UF720,3,1,16018
US001,JS184,2,1,33912
US001,KD149,3,1,10673
US001,MK243,3,1,20932
US001,YE823,3,1,24280
US001,EC767,3,1,27422
US001,VB021,3,1,27033
US001,QX411,2,1,50888
US001,VL777,2,1,54764
US001,KN640,2,1,58352
US001,TQ947,2,1,41133
US001,TZ532,2,1,53402
US001,EX957,2,1,37340
US001,ZN274,3,1,15367
US001,AX936,3,1,26172
US001,TF934,2,1,46786
US001,MW764,3,1,26171
US001,CD069,3,1,28408
US001,XW543,3,1,20591
US001,IJ971,2,1,31608
US001,JH297,2,1,55226
US001,HG903,3,1,29251
US001,YR259,2,1,40444
US001,HC688,3,1,10292
US001,VY467,2,1,46371
US001,OC951,2,1,31388
US001,LA151,2,1,36668
US001,CF534,2,1,36237
US001,BA483,3,1,27970
US001,UU377,3,1,18302
US001,WL382,3,1,19088
US001,DH870,3,1,19784
US001,QL038,3,1,17543
US001,EN916,3,1,17909
US001,WI001,2,1,44529
US001,FO063,2,1,51871
US001,ZA235,2,1,32181
US001,BG264,3,1,28624
US001,NS869,2,1,46260
US001,HH410,3,1,25624
US001,YF760,3,1,17645
US001,JB883,2,1,40768
US001,HP112,2,1,43577
US001,GA584,3,1,18489
US001,BT331,2,1,37083
US001,ZJ476,2,1,41921
US001,XH142,3,1,24294
US001,UV353,2,1,30003
US001,TR541,3,1,20308
US001,JL618,2,1,33915
US001,IU046,2,1,55928
US001,FV121,2,1,34875
US001,BO370,2,1,37777
US001,ZR476,3,1,20308
US001,EH450,3,1,19400
US001,DB835,3,1,17696
US001,LA412,3,1,21608
US001,PF202,2,1,55071
US001,GT180,2,1,38185
US001,VZ688,3,1,19610
US001,RA457,3,1,13417
US001,MM992,3,1,28313
US001,MO804,2,1,45686
US001,PW399,3,1,18290
US001,OM892,2,1,33850
US001,OY190,2,1,47416
US001,HU642,3,1,27163
US001,OK359,2,1,50644
US001,GS896,3,1,18812
US001,NS109,3,1,11424
US001,UE801,2,1,34719
US001,BA548,3,1,13447
US001,YV537,3,1,13313
US001,XA221,2,1,44395
US001,LV576,3,1,19850
US001,LE141,3,1,14763
US001,KF998,3,1,27787
US001,YD390,3,1,17253
US001,YD028,3,1,20395
US001,LY247,2,1,40682
US001,LN987,3,1,16035
US001,SI821,2,1,31429
US001,ID198,2,1,44129
US001,JU077,3,1,23901
US001,YE277,2,1,42551
US001,KX571,3,1,10101
US001,DC010,2,1,33747
US001,ED203,3,1,18502
US001,ER143,3,1,27221
US001,OA658,3,1,22822
US001,KL578,3,1,12872
US001,EU244,2,1,56576
US001,PV810,3,1,13153
US001,FY069,2,1,30209
US001,WU004,3,1,20288
US001,XD043,2,1,40056
US001,LD523,3,1,28362
US001,RN376,2,1,45260
US001,VH941,3,1,14544
US001,QF524,3,1,14897
US001,VW365,3,1,21906
US001,OB776,2,1,48163
US001,OI947,3,1,19983
US001,PZ318,3,1,19110
US001,RU745,2,1,32709
US001,CS622,3,1,24318
US001,ZL400,3,1,23982
US001,WV479,2,1,47059
US001,VJ951,3,1,10240
US001,OY189,3,1,24858
US001,ZK234,3,1,25726
US001,TC420,3,1,20172
US001,BK785,2,1,54198
US001,IA548,2,1,45575
US001,UV340,2,1,33237
US001,QD637,3,1,20081
US001,IR040,3,1,27056
US001,BN702,2,1,55479
US001,IO805,3,1,12442
US001,EM803,3,1,18005
US001,UU096,3,1,23853
US001,YD770,3,1,13597
US001,NC680,3,1,13410
US001,RY560,3,1,29106
US001,OA442,2,1,37799
US001,CM967,2,1,51022
US001,VF458,2,1,46632
US001,YU063,3,1,22764
US001,PR012,2,1,47158
US001,DQ686,2,1,36292
US001,LF355,2,1,52062
US001,WJ553,3,1,25523
US001,FJ134,2,1,47082
US001,ML880,3,1,27072
US001,LM826,3,1,22016
US001,OA720,2,1,36615
US001,RW984,2,1,34830
US001,IF661,2,1,53289
US001,WG668,3,1,10964
US001,QX426,2,1,30784
US001,CI421,2,1,33962
US001,SV668,2,1,50237
US001,TL905,2,1,43280
US001,FA918,3,1,23545
US001,JM429,2,1,30334
US001,DE309,3,1,25347
US001,EI434,2,1,41051
US001,LV909,3,1,28380
US001,ZS770,2,1,37653
US001,GY623,3,1,20277
US001,XW714,3,1,26148
US001,JE695,2,1,38477
US001,VC366,2,1,36867
US001,NX610,2,1,37430
US001,PH510,2,1,57930
US001,BP833,3,1,25990
US001,NY949,2,1,45824
US001,OL985,3,1,18294
US001,MM851,3,1,12248
US001,NN074,3,1,18725
US001,PV417,2,1,32792
US001,CB521,2,1,50147
US001,JS899,2,1,59173
US001,HN804,2,1,48945
US001,FI629,3,1,27958
US001,NL267,2,1,39546
US001,TY258,3,1,24171
US001,YN078,3,1,11506
US001,AM329,2,1,52005
US001,SD665,2,1,59127
US001,WT822,2,1,45339
US001,IN363,3,1,11752
US001,GM437,2,1,51769
US001,FX455,3,1,15676
US001,SI452,2,1,31654
US001,UA749,2,1,37622
US001,GY471,3,1,23951
US001,MN433,3,1,26956
US001,GN503,2,1,57421
US001,NS113,2,1,58529
US001,TP490,3,1,29446
US001,KE377,2,1,34926
US001,XX004,3,1,16847
US001,BK932,3,1,21512
US001,PD267,3,1,17682
US001,DI946,2,1,52481
US001,JD071,2,1,32086
US001,NY904,3,1,27099
US001,HV100,2,1,44061
US001,YR878,3,1,15943
US001,ID262,3,1,17303
US001,WG980,2,1,44598
US001,LU933,2,1,59346
US001,FJ939,3,1,26118
US001,MV938,3,1,28788
US001,TB281,2,1,55689
US001,AZ590,3,1,14392
US001,AI480,2,1,44571
US001,RZ799,2,1,35339
US001,GA535,2,1,58360
US001,WM312,3,1,21890
US001,MN059,2,1,45817
US001,IH414,3,1,13765
US001,EH504,2,1,59032
US001,HQ492,2,1,45352
US001,MC419,3,1,19741
US001,NK737,2,1,32358
US001,KY304,3,1,25139
US001,SP215,3,1,20579
US001,HS476,3,1,21798
US001,ZT483,3,1,29899
US001,RQ934,3,1,17997
US001,EA732,3,1,12402
US001,EG965,2,1,46890
US001,LE787,2,1,39161
US001,PX795,2,1,51594
US001,TM688,3,1,22162
US001,WV159,2,1,59773
US001,UW038,3,1,20049
US001,GT897,3,1,27009
US001,SM560,3,1,11279
US001,BO116,3,1,21391
US001,HJ437,3,1,22173
US001,CF862,3,1,21307
US001,AL326,2,1,55741
US001,JV624,3,1,15609
US001,SJ307,3,1,17373
US001,RH277,3,1,22485
US001,FC834,2,1,46913
US001,QB695,3,1,23465
US001,FX969,2,1,42216
US001,JD315,3,1,29788
US001,VD318,2,1,38750
US001,RJ782,3,1,23794
US001,MM481,2,1,43502
US001,LV701,3,1,17208
US001,KU735,2,1,49553
US001,GQ662,3,1,15914
US001,IE205,2,1,54637
US001,UG637,3,1,11014
US001,PS602,3,1,21201
US001,OT569,2,1,58849
US001,CO259,3,1,11461
US001,AT343,2,1,33117
US001,TL132,3,1,16431
US001,UX890,3,1,24009
US001,QS530,3,1,27219
US001,HL189,3,1,25599
US001,SY637,2,1,52012
US001,EO087,2,1,53663
US001,JW344,2,1,33726
US001,KP675,3,1,24024
US001,DP181,3,1,16369
US001,BM484,3,1,22118
US001,FG385,2,1,37191
US001,II029,2,1,42948
US001,VG858,3,1,13692
US001,JC290,3,1,28472
US001,IS142,3,1,11203
US001,KI516,2,1,42390
US001,QK125,3,1,20311
US001,XS074,2,1,37447
US001,EL537,2,1,41422
US001,QQ746,2,1,35141
US001,LP961,2,1,43516
US001,NZ085,2,1,40894
US001,AS660,3,1,19136
US001,MI734,3,1,20185
US001,JJ746,3,1,26135
US001,QM376,2,1,40728
US001,TP558,2,1,35584
US001,WK574,2,1,37559
US001,DO801,2,1,58972
US001,VT150,2,1,59308
US001,IZ121,3,1,11523
US001,DU940,2,1,54825
US001,QQ505,3,1,25045
US001,AS834,2,1,40751
US001,AB206,2,1,37240
US001,LA609,3,1,12854
US001,PP529,3,1,26291
US001,HV962,3,1,21754
US001,RL034,2,1,39760
US001,QH916,2,1,32932
US001,PQ175,2,1,39909
US001,OZ015,3,1,14847
US001,LH542,2,1,49900
US001,LV967,2,1,40765
US001,QD701,3,1,26487
US001,NT689,3,1,25983
US001,KG010,2,1,55053
US001,SN813,2,1,52301
US001,EB587,2,1,35438
US001,ZW527,2,1,45507
US001,BS090,2,1,36472
US001,AD352,3,1,22891
US001,SS436,2,1,44373
US001,HO038,2,1,55942
US001,NQ546,2,1,38891
US001,DN363,3,1,29313
US001,SD135,2,1,30852
US001,UZ599,3,1,29598
US001,WH158,3,1,16339
US001,XH815,2,1,33469
US001,KY424,2,1,43657
US001,RG484,2,1,54747
US001,LO080,3,1,15141
US001,SD945,2,1,46830
US001,AX657,3,1,10690
US001,KZ326,3,1,28812
US001,OA913,3,1,20773
US001,HW502,2,1,52915
US001,TV825,3,1,18348
US001,ON289,2,1,55236
US001,KY967,3,1,10853
US001,NX636,3,1,10739
US001,FR413,3,1,28335
US001,KE931,3,1,21726
US001,KM518,2,1,44288
US001,RY505,3,1,13744
US001,KO388,3,1,27222
US001,PX189,2,1,37184
US001,BX154,2,1,51819
US001,ZJ901,3,1,16018
US001,IA730,2,1,52639
US001,OE414,2,1,49030
US001,RU837,2,1,51102
US001,KS839,3,1,20440
US001,PJ059,2,1,39418
US001,BN608,3,1,16670
US001,OO061,2,1,49988
US001,LV567,2,1,42946
US001,OT113,3,1,15275
US001,RS601,2,1,34540
US001,ZA258,3,1,29831
US001,JD802,2,1,57271
US001,GO651,2,1,45856
US001,GS555,3,1,19413
US001,MV782,2,1,50254
US001,DV004,2,1,43024
US001,CB944,2,1,54148
US001,WC263,2,1,44887
US001,JM156,3,1,20557
US001,NP145,2,1,53526
US001,RI090,3,1,18691
US001,NC212,2,1,40305
US001,EM288,2,1,40826
US001,PF032,2,1,31133
US001,FA776,2,1,39330
US001,DK720,3,1,22988
US001,VU482,3,1,25442
US001,II562,2,1,49938
US001,MO178,2,1,48413
US001,XN483,2,1,55418
US001,XH645,3,1,17750
US001,XB357,3,1,18588
US001,WU718,2,1,55718
US001,AU940,3,1,12486
US001,TN255,2,1,56134
US001,SR248,2,1,33576
US001,PJ499,3,1,12735
US001,HB140,2,1,49074
US001,FT381,2,1,33412
US001,UN092,3,1,29618
US001,WN102,2,1,43352
US001,SL245,3,1,13497
US001,PZ064,2,1,57951
US001,NY088,3,1,21787
US001,WO629,3,1,14394
US001,OQ297,2,1,46267
US001,TI680,3,1,23817
US001,WZ514,3,1,11200
US001,OD343,2,1,45439
US001,QY246,3,1,29710
US001,AL531,2,1,42179
US001,AV821,3,1,20538
US001,HL410,2,1,54907
US001,EX297,3,1,28848
US001,CA337,2,1,38429
US001,DI968,3,1,14016
US001,UT796,3,1,27250
US001,JQ679,2,1,55824
US001,IU454,3,1,27937
US001,QD352,3,1,16391
US001,PV511,2,1,49284
US001,LX583,3,1,28878
US001,LZ604,3,1,13757
US001,SQ560,2,1,46265
US001,WR453,2,1,34286
US001,GB003,3,1,12188
US001,BB663,2,1,41453
US001,NO904,3,1,19217
US001,AI278,2,1,34220
US001,WL438,2,1,50500
US001,OH598,3,1,29480
US001,PH283,3,1,17675
US001,VA883,2,1,55029
US001,US598,2,1,31687
US001,WD465,2,1,42684
US001,BH745,2,1,33585
US001,GO050,2,1,34315
US001,XJ670,3,1,24673
US001,LY433,3,1,12553
US001,IR329,2,1,37064
US001,XI977,2,1,59777
US001,BN150,2,1,51894
US001,EG987,2,1,44426
US001,RM037,2,1,52821
US001,EO080,2,1,32477
US001,RF911,3,1,18956
US001,ME212,3,1,10071
US001,DY887,2,1,33272
US001,GA439,2,1,49344
US001,QS689,3,1,27014
US001,FW044,2,1,55897
US001,IX578,3,1,16868
US001,DP237,3,1,29281
US001,QG194,3,1,29822
US001,US206,3,1,17486
US001,CO430,3,1,29067
US001,HZ237,3,1,24264
US001,EG790,2,1,46515
US001,EL863,3,1,29014
US001,IN118,2,1,46276
US001,IQ288,3,1,19902
US001,YA921,3,1,13586
US001,ZY127,2,1,37550
US001,MB278,2,1,34574
US001,KY647,3,1,27970
US001,LK742,3,1,25878
US001,LD227,2,1,49904
US001,VS480,3,1,22047
US001,ZV399,3,1,29790
US001,FQ631,2,1,57660
US001,YF292,3,1,26373
US001,VG884,2,1,30590
US001,FV180,3,1,14555
US001,ZP980,3,1,23366
US001,IO912,2,1,50662
US001,FB012,3,1,18736
US001,RS949,2,1,34391
US001,RO418,2,1,52358
US001,WW595,3,1,11086
US001,EI051,3,1,22676
US001,TL844,3,1,11221
US001,UP704,2,1,43616
US001,RW513,2,1,35570
US001,WI070,2,1,41763
US001,KZ456,3,1,29327
US001,FX596,2,1,52497
US001,GX540,3,1,25010
US001,BI870,2,1,51500
US001,ZY889,3,1,25727
US001,JM239,3,1,26063
US001,PR059,3,1,23794
US001,EQ749,3,1,17431
US001,QJ930,3,1,20698
US001,VJ551,3,1,21503
US001,XP915,2,1,45593
US001,HR534,3,1,23954
US001,DU835,3,1,13935
US001,CG138,3,1,10863
US001,QR031,3,1,27576
US001,VS932,3,1,10718
US001,ZZ195,3,1,16327
US001,YW075,1,1,81987
US001,ER106,2,1,56453
US001,GS375,2,1,53558
US001,DZ681,2,1,47468
US001,ZO743,2,1,44640
US001,IX934,3,1,14546
US001,VJ414,3,1,20755
US001,QL188,2,1,40703
US001,MY251,2,1,51772
US001,CR300,2,1,59376
US001,VQ712,3,1,23485
US001,WN264,2,1,32610
US001,BX143,3,1,21113
US001,OP918,3,1,18947
US001,CL244,3,1,22767
US001,XN545,2,1,32440
US001,JT452,2,1,34086
US001,VU740,2,1,32518
US001,TT430,3,1,12368
US001,FE495,2,1,32306
US001,DT869,3,1,26882
US001,DL666,3,1,14787
US001,VB067,2,1,32394
US001,JC884,2,1,36246
US001,BM916,3,1,26333
US001,OL391,2,1,44321
US001,KG941,3,1,21325
US001,MC692,3,1,22524
US001,VD807,2,1,37946
US001,LS797,2,1,49621
US001,IN171,3,1,22076
US001,XV757,2,1,36258
US001,UG842,3,1,16290
US001,NQ565,3,1,12752
US001,UO410,3,1,20169
US001,VW270,3,1,18707
US001,PL434,3,1,11149
US001,LJ518,2,1,53936
US001,YD310,2,1,43557
US001,YR314,3,1,29428
US001,UP906,2,1,42673
US001,JC717,2,1,37210
US001,UH196,2,1,58660
US001,BX594,3,1,29982
US001,KP870,2,1,40518
US001,DO047,3,1,14157
US001,KP272,2,1,49358
US001,WA062,2,1,49744
US001,HT940,3,1,14894
US001,IH413,3,1,10391
US001,IB798,3,1,16633
US001,VY577,3,1,24460
US001,UP402,2,1,50652
US001,VY171,2,1,36413
US001,YH273,3,1,11570
US001,EJ832,3,1,10043
US001,JX491,2,1,52165
US001,HU504,3,1,22257
