"company_code","sales_order_id","s_order_date","customer_id"
"US001",5199,"2021-03-26","MXH577"
"US001",5200,"2021-03-19","AVJ211"
"US001",5201,"2021-03-09","AFH412"
"US001",5202,"2021-03-30","JVI890"
"US001",5203,"2021-03-02","GVS990"
"US001",5204,"2021-03-26","EYT520"
"US001",5205,"2021-03-01","CRC908"
"US001",5206,"2021-03-28","TKD502"
"US001",5207,"2021-03-23","WRZ964"
"US001",5208,"2021-03-19","POS260"
"US001",5209,"2021-03-12","LQN750"
"US001",5210,"2021-03-26","VDI790"
"US001",5211,"2021-03-16","AGG058"
"US001",5212,"2021-03-11","YBW537"
"US001",5213,"2021-03-05","CZG166"
"US001",5214,"2021-03-12","HNL034"
"US001",5215,"2021-03-06","RSD108"
"US001",5216,"2021-03-29","LTN795"
"US001",5217,"2021-03-23","NOH924"
"US001",5218,"2021-03-09","ZUL463"
"US001",5219,"2021-03-11","LIP508"
"US001",5220,"2021-03-20","BCT621"
"US001",5221,"2021-03-05","ZSU421"
"US001",5222,"2021-03-19","FVA366"
"US001",5223,"2021-03-25","FHK928"
"US001",5224,"2021-03-02","FWR975"
"US001",5225,"2021-03-10","EFK721"
"US001",5226,"2021-03-19","MCA532"
"US001",5227,"2021-03-29","EAW667"
"US001",5228,"2021-03-26","UMM901"
"US001",5229,"2021-03-26","XFX518"
"US001",5230,"2021-03-29","REF212"
"US001",5231,"2021-03-04","LYE008"
"US001",5232,"2021-03-14","QZR357"
"US001",5233,"2021-03-06","SYP275"
"US001",5234,"2021-03-29","XEE059"
"US001",5235,"2021-03-02","GXF210"
"US001",5236,"2021-03-10","IAL256"
"US001",5237,"2021-03-30","SJZ988"
"US001",5238,"2021-03-14","ZGF552"
"US001",5239,"2021-03-22","PEZ932"
"US001",5240,"2021-03-30","NQR583"
"US001",5241,"2021-03-26","PDP852"
"US001",5242,"2021-03-15","AXB147"
"US001",5243,"2021-03-15","OIE659"
"US001",5244,"2021-03-14","SXP920"
"US001",5245,"2021-03-19","ERL976"
"US001",5246,"2021-03-05","NRG065"
"US001",5247,"2021-03-27","VSY210"
"US001",5248,"2021-03-16","ZZQ231"
"US001",5249,"2021-03-08","AVR340"
"US001",5250,"2021-03-05","ZMK210"
"US001",5251,"2021-03-06","LDT514"
"US001",5252,"2021-03-25","RMO344"
"US001",5253,"2021-03-08","HNA902"
"US001",5254,"2021-03-29","SPR600"
"US001",5255,"2021-03-26","JXL222"
"US001",5256,"2021-03-08","SLD398"
"US001",5257,"2021-03-29","UCT771"
"US001",5258,"2021-03-18","SGC931"
"US001",5259,"2021-03-25","RMX247"
"US001",5260,"2021-03-17","PKD002"
"US001",5261,"2021-03-16","MAD486"
"US001",5262,"2021-03-10","AUA538"
"US001",5263,"2021-03-27","XUM401"
"US001",5264,"2021-03-27","VHU411"
"US001",5265,"2021-03-02","ZYC958"
"US001",5266,"2021-03-10","YZS998"
"US001",5267,"2021-03-04","PPN718"
"US001",5268,"2021-03-25","DOK160"
"US001",5269,"2021-03-27","WPV793"
"US001",5270,"2021-03-14","SPI208"
"US001",5271,"2021-03-22","YCX213"
"US001",5272,"2021-03-05","CGU391"
"US001",5273,"2021-03-01","GXX301"
"US001",5274,"2021-03-23","DUU862"
"US001",5275,"2021-03-05","ZQR703"
"US001",5276,"2021-03-08","JHU519"
"US001",5277,"2021-03-04","TEU205"
"US001",5278,"2021-03-11","XQU371"
"US001",5279,"2021-03-01","ZCW933"
"US001",5280,"2021-03-05","AEV348"
"US001",5281,"2021-03-12","DUF596"
"US001",5282,"2021-03-22","BZL975"
"US001",5283,"2021-03-01","OTQ939"
"US001",5284,"2021-03-19","ZVF645"
"US001",5285,"2021-03-05","XJR617"
"US001",5286,"2021-03-23","OAW526"
"US001",5287,"2021-03-10","PDE393"
"US001",5288,"2021-03-09","ZHM631"
"US001",5289,"2021-03-01","GUO701"
"US001",5290,"2021-03-23","BIP266"
"US001",5291,"2021-03-02","LBU354"
"US001",5292,"2021-03-07","VZO536"
"US001",5293,"2021-03-17","XFU187"
"US001",5294,"2021-03-01","LNO481"
"US001",5295,"2021-03-09","TFE871"
"US001",5296,"2021-03-01","XMB181"
"US001",5297,"2021-03-04","IJD429"
"US001",5298,"2021-03-06","HTQ186"
"US001",5299,"2021-03-18","XWF126"
"US001",5300,"2021-03-15","BUY973"
"US001",5301,"2021-03-12","MZM281"
"US001",5302,"2021-03-08","BYD188"
"US001",5303,"2021-03-11","TYQ176"
"US001",5304,"2021-03-02","PKG274"
"US001",5305,"2021-03-30","FTQ415"
"US001",5306,"2021-03-21","VNL316"
"US001",5307,"2021-03-11","TZW009"
"US001",5308,"2021-03-11","OZN724"
"US001",5309,"2021-03-20","LAC810"
"US001",5310,"2021-03-06","SEC573"
"US001",5311,"2021-03-29","TEH498"
"US001",5312,"2021-03-14","TFP916"
"US001",5313,"2021-03-23","CLT384"
"US001",5314,"2021-03-22","JZS737"
"US001",5315,"2021-03-11","QDJ779"
"US001",5316,"2021-03-03","UWX697"
"US001",5317,"2021-03-18","EGL233"
"US001",5318,"2021-03-16","GXP597"
"US001",5319,"2021-03-07","PRW443"
"US001",5320,"2021-03-06","OND725"
"US001",5321,"2021-03-18","RVR183"
"US001",5322,"2021-03-22","ZCU480"
"US001",5323,"2021-03-02","LTY309"
"US001",5324,"2021-03-30","BQL304"
"US001",5325,"2021-03-21","JXB406"
"US001",5326,"2021-03-30","XTX194"
"US001",5327,"2021-03-23","GBH165"
"US001",5328,"2021-03-19","FPO411"
"US001",5329,"2021-03-06","YII934"
"US001",5330,"2021-03-16","BPB444"
"US001",5331,"2021-03-10","HNK456"
"US001",5332,"2021-03-13","HBG902"
"US001",5333,"2021-03-19","HIG757"
"US001",5334,"2021-03-24","ZWM137"
"US001",5335,"2021-03-28","QCS387"
"US001",5336,"2021-03-19","FEX295"
"US001",5337,"2021-03-18","RBR213"
"US001",5338,"2021-03-23","ANM715"
"US001",5339,"2021-03-25","XMG670"
"US001",5340,"2021-03-15","XEJ929"
"US001",5341,"2021-03-13","ZFV537"
"US001",5342,"2021-03-13","SCB082"
"US001",5343,"2021-03-11","XXM992"
"US001",5344,"2021-03-24","LBS474"
"US001",5345,"2021-03-27","HFO192"
"US001",5346,"2021-03-06","ILR422"
"US001",5347,"2021-03-18","KRZ199"
"US001",5348,"2021-03-11","MEX549"
"US001",5349,"2021-03-08","VAG281"
"US001",5350,"2021-03-08","WMC949"
"US001",5351,"2021-03-15","LJI714"
"US001",5352,"2021-03-07","IAW232"
"US001",5353,"2021-03-25","HNU043"
"US001",5354,"2021-03-28","BRE362"
"US001",5355,"2021-03-16","PQB440"
"US001",5356,"2021-03-10","URF302"
"US001",5357,"2021-03-01","WJH112"
"US001",5358,"2021-03-24","YPI162"
"US001",5359,"2021-03-20","RXD453"
"US001",5360,"2021-03-02","BKW339"
"US001",5361,"2021-03-19","IHH393"
"US001",5362,"2021-03-30","NCQ493"
"US001",5363,"2021-03-02","CCU757"
"US001",5364,"2021-03-15","ABA778"
"US001",5365,"2021-03-23","SLK538"
"US001",5366,"2021-03-24","DKC534"
"US001",5367,"2021-03-19","PDH901"
"US001",5368,"2021-03-04","OSC899"
"US001",5369,"2021-03-29","IBN816"
"US001",5370,"2021-03-20","HZT499"
"US001",5371,"2021-03-26","NCE630"
"US001",5372,"2021-03-26","NGC792"
"US001",5373,"2021-03-28","QYR745"
"US001",5374,"2021-03-10","EFH032"
"US001",5375,"2021-03-03","XTS741"
"US001",5376,"2021-03-15","BIB547"
"US001",5377,"2021-03-13","NYB639"
"US001",5378,"2021-03-21","XCZ759"
"US001",5379,"2021-03-25","NDW529"
"US001",5380,"2021-03-27","GSO660"
"US001",5381,"2021-03-25","KPO513"
"US001",5382,"2021-03-03","EUU214"
"US001",5383,"2021-03-03","URB660"
"US001",5384,"2021-03-03","TJN197"
"US001",5385,"2021-03-11","HSN447"
"US001",5386,"2021-03-10","OEO935"
"US001",5387,"2021-03-30","ZGN493"
"US001",5388,"2021-03-24","JRO393"
"US001",5389,"2021-03-10","HCF926"
"US001",5390,"2021-03-01","OZC080"
"US001",5391,"2021-03-03","SEF625"
"US001",5392,"2021-03-15","FBR590"
"US001",5393,"2021-03-28","SJT093"
"US001",5394,"2021-03-21","CWZ200"
"US001",5395,"2021-03-27","XME835"
"US001",5396,"2021-03-04","JXM203"
"US001",5397,"2021-03-15","JHI589"
"US001",5398,"2021-03-27","TXH822"
"US001",5399,"2021-03-23","EFU258"
"US001",5400,"2021-03-29","LBS971"
"US001",5401,"2021-03-25","HJB914"
"US001",5402,"2021-03-19","WFN263"
"US001",5403,"2021-03-27","YIE706"
"US001",5404,"2021-03-08","FMV035"
"US001",5405,"2021-03-07","YCV459"
"US001",5406,"2021-03-07","APP168"
"US001",5407,"2021-03-24","GLI794"
"US001",5408,"2021-03-24","VZQ810"
"US001",5409,"2021-03-30","FPJ699"
"US001",5410,"2021-03-04","NDS987"
"US001",5411,"2021-03-26","TCT091"
"US001",5412,"2021-03-20","TSN204"
"US001",5413,"2021-03-17","BOR637"
"US001",5414,"2021-03-12","EVT821"
"US001",5415,"2021-03-13","BOK658"
"US001",5416,"2021-03-18","LYE277"
"US001",5417,"2021-03-11","RSP263"
"US001",5418,"2021-03-26","UOW668"
"US001",5419,"2021-03-06","YPF540"
"US001",5420,"2021-03-17","DDB164"
"US001",5421,"2021-03-03","FKO733"
"US001",5422,"2021-03-29","BAA284"
"US001",5423,"2021-03-22","WOE542"
"US001",5424,"2021-03-28","BLZ114"
"US001",5425,"2021-03-10","CUE124"
"US001",5426,"2021-03-17","KRG761"
"US001",5427,"2021-03-09","MNW331"
"US001",5428,"2021-03-05","JPQ229"
"US001",5429,"2021-03-22","NFB681"
"US001",5430,"2021-03-20","AKC363"
"US001",5431,"2021-03-22","XSV394"
"US001",5432,"2021-03-05","NOX202"
"US001",5433,"2021-03-21","OIP025"
"US001",5434,"2021-03-11","OPN384"
"US001",5435,"2021-03-01","APR378"
"US001",5436,"2021-03-19","EKG073"
"US001",5437,"2021-03-25","EOE000"
"US001",5438,"2021-03-17","GFY250"
"US001",5439,"2021-03-25","NHI572"
"US001",5440,"2021-03-21","OTT952"
"US001",5441,"2021-03-27","LJD411"
"US001",5442,"2021-03-25","JZO647"
"US001",5443,"2021-03-10","EPW431"
"US001",5444,"2021-03-30","QAI760"
"US001",5445,"2021-03-19","ABR857"
"US001",5446,"2021-03-11","PTL970"
"US001",5447,"2021-03-19","BOK236"
"US001",5448,"2021-03-12","ZLS251"
"US001",5449,"2021-03-11","HJS660"
"US001",5450,"2021-03-25","ZUC659"
"US001",5451,"2021-03-11","KTI168"
"US001",5452,"2021-03-16","TIX680"
"US001",5453,"2021-03-17","EJA465"
"US001",5454,"2021-03-29","KAK695"
"US001",5455,"2021-03-26","YQA405"
"US001",5456,"2021-03-07","KRK135"
"US001",5457,"2021-03-27","DYA363"
"US001",5458,"2021-03-14","TEW475"
"US001",5459,"2021-03-11","HTK196"
"US001",5460,"2021-03-24","VHO737"
"US001",5461,"2021-03-20","HBE639"
"US001",5462,"2021-03-17","PMI630"
"US001",5463,"2021-03-23","GEH305"
"US001",5464,"2021-03-01","UVS764"
"US001",5465,"2021-03-13","VFL699"
"US001",5466,"2021-03-04","GOA599"
"US001",5467,"2021-03-24","MYI406"
"US001",5468,"2021-03-28","DGQ633"
"US001",5469,"2021-03-03","BJW670"
"US001",5470,"2021-03-19","HQW692"
"US001",5471,"2021-03-18","CXF330"
"US001",5472,"2021-03-14","BTP130"
"US001",5473,"2021-03-28","SFB660"
"US001",5474,"2021-03-26","EPY160"
"US001",5475,"2021-03-01","FXL170"
"US001",5476,"2021-03-15","UDI361"
"US001",5477,"2021-03-01","RUG132"
"US001",5478,"2021-03-05","ZBT659"
"US001",5479,"2021-03-04","ZMH643"
"US001",5480,"2021-03-12","ULW897"
"US001",5481,"2021-03-13","FTC390"
"US001",5482,"2021-03-25","MFN427"
"US001",5483,"2021-03-21","NTK989"
"US001",5484,"2021-03-06","TET925"
"US001",5485,"2021-03-16","BWP444"
"US001",5486,"2021-03-29","CZH685"
"US001",5487,"2021-03-01","NJV142"
"US001",5488,"2021-03-24","GGV050"
"US001",5489,"2021-03-02","YYT856"
"US001",5490,"2021-03-03","OLX248"
"US001",5491,"2021-03-18","KMW839"
"US001",5492,"2021-03-09","CKJ926"
"US001",5493,"2021-03-23","VSU103"
"US001",5494,"2021-03-26","DUP232"
"US001",5495,"2021-03-04","IBX330"
"US001",5496,"2021-03-11","LZY779"
"US001",5497,"2021-03-23","XBV341"
"US001",5498,"2021-03-26","KZI736"
"US001",5499,"2021-03-13","QOH597"
"US001",5500,"2021-03-19","ACV715"
"US001",5501,"2021-03-24","BCC122"
"US001",5502,"2021-03-28","EYO286"
"US001",5503,"2021-03-22","EYO995"
"US001",5504,"2021-03-28","APB330"
"US001",5505,"2021-03-19","OQS575"
"US001",5506,"2021-03-13","AUG637"
"US001",5507,"2021-03-26","GMN730"
"US001",5508,"2021-03-03","EZR083"
"US001",5509,"2021-03-18","LZE907"
"US001",5510,"2021-03-22","SHA483"
"US001",5511,"2021-03-18","MZF289"
"US001",5512,"2021-03-28","CBE303"
"US001",5513,"2021-03-09","VVK955"
"US001",5514,"2021-03-24","JXS453"
"US001",5515,"2021-03-25","ZHG300"
"US001",5516,"2021-03-18","ASE188"
"US001",5517,"2021-03-04","JBV891"
"US001",5518,"2021-03-27","PBR875"
"US001",5519,"2021-03-04","MOK849"
"US001",5520,"2021-03-29","QWO065"
"US001",5521,"2021-03-21","GQM781"
"US001",5522,"2021-03-15","AFC400"
"US001",5523,"2021-03-02","ZTV796"
"US001",5524,"2021-03-13","IIU882"
"US001",5525,"2021-03-28","HRE881"
"US001",5526,"2021-03-24","LUS570"
"US001",5527,"2021-03-07","DBZ216"
"US001",5528,"2021-03-01","DZS970"
"US001",5529,"2021-03-15","RDG234"
"US001",5530,"2021-03-06","QQJ071"
"US001",5531,"2021-03-09","QYP493"
"US001",5532,"2021-03-19","OHV058"
"US001",5533,"2021-03-16","GVB101"
"US001",5534,"2021-03-04","DUI335"
"US001",5535,"2021-03-20","IXX628"
"US001",5536,"2021-03-01","OGE847"
"US001",5537,"2021-03-07","JXW817"
"US001",5538,"2021-03-01","UMJ918"
"US001",5539,"2021-03-18","VCZ429"
"US001",5540,"2021-03-23","ERP852"
"US001",5541,"2021-03-09","XRQ153"
"US001",5542,"2021-03-05","KPD839"
"US001",5543,"2021-03-20","DRT742"
"US001",5544,"2021-03-07","PPE048"
"US001",5545,"2021-03-22","RID248"
"US001",5546,"2021-03-07","CHH643"
"US001",5547,"2021-03-26","WGM717"
"US001",5548,"2021-03-04","XLQ327"
"US001",5549,"2021-03-16","JOM434"
"US001",5550,"2021-03-01","FPG677"
"US001",5551,"2021-03-10","RRJ375"
"US001",5552,"2021-03-25","KRB536"
"US001",5553,"2021-03-03","LIP878"
"US001",5554,"2021-03-02","QBK965"
"US001",5555,"2021-03-27","FXK472"
"US001",5556,"2021-03-30","XOM745"
"US001",5557,"2021-03-19","WOD917"
"US001",5558,"2021-03-21","GPR287"
"US001",5559,"2021-03-07","YAT718"
"US001",5560,"2021-03-04","SAO825"
"US001",5561,"2021-03-29","TPU117"
"US001",5562,"2021-03-30","XQH636"
"US001",5563,"2021-03-04","YKS513"
"US001",5564,"2021-03-16","WRZ527"
"US001",5565,"2021-03-21","OZI356"
"US001",5566,"2021-03-22","KCX691"
"US001",5567,"2021-03-14","UTW451"
"US001",5568,"2021-03-23","FNH906"
"US001",5569,"2021-03-23","EPE227"
"US001",5570,"2021-03-08","ALH613"
"US001",5571,"2021-03-06","RCU466"
"US001",5572,"2021-03-05","NHQ415"
"US001",5573,"2021-03-21","JSN704"
"US001",5574,"2021-03-17","COV238"
"US001",5575,"2021-03-10","BYL978"
"US001",5576,"2021-03-22","MML988"
"US001",5577,"2021-03-20","GSJ167"
"US001",5578,"2021-03-20","SIK104"
"US001",5579,"2021-03-24","WUB295"
"US001",5580,"2021-03-16","KJB241"
"US001",5581,"2021-03-02","UYQ571"
"US001",5582,"2021-03-15","DWI530"
"US001",5583,"2021-03-24","LBH807"
"US001",5584,"2021-03-14","GJO843"
"US001",5585,"2021-03-28","SAQ888"
"US001",5586,"2021-03-13","GCT040"
"US001",5587,"2021-03-04","BNA143"
"US001",5588,"2021-03-19","QHZ652"
"US001",5589,"2021-03-02","OLE792"
"US001",5590,"2021-03-11","UIF390"
"US001",5591,"2021-03-28","LMT096"
"US001",5592,"2021-03-29","NQO270"
"US001",5593,"2021-03-23","YGY816"
"US001",5594,"2021-03-08","HFP508"
"US001",5595,"2021-03-24","CXK722"
"US001",5596,"2021-03-04","YDO315"
"US001",5597,"2021-03-29","KEO138"
"US001",5598,"2021-03-17","PUZ467"
"US001",5599,"2021-03-29","NOM333"
"US001",5600,"2021-03-15","COU653"
"US001",5601,"2021-03-04","JSB090"
"US001",5602,"2021-03-19","QCQ732"
"US001",5603,"2021-03-12","TOX775"
"US001",5604,"2021-03-07","IZY500"
"US001",5605,"2021-03-01","YBQ139"
"US001",5606,"2021-03-30","XEI687"
"US001",5607,"2021-03-26","ELW247"
"US001",5608,"2021-03-18","BPF428"
"US001",5609,"2021-03-22","VOA499"
"US001",5610,"2021-03-13","FRP318"
"US001",5611,"2021-03-22","COL107"
"US001",5612,"2021-03-24","QWB864"
"US001",5613,"2021-03-21","DLT926"
"US001",5614,"2021-03-02","SVT019"
"US001",5615,"2021-03-08","GZZ813"
"US001",5616,"2021-03-30","HZA038"
"US001",5617,"2021-03-12","PDK116"
"US001",5618,"2021-03-27","TXG185"
"US001",5619,"2021-03-23","HBJ207"
"US001",5620,"2021-03-09","PAY205"
"US001",5621,"2021-03-03","NHS135"
"US001",5622,"2021-03-15","ATC267"
"US001",5623,"2021-03-01","UKB795"
"US001",5624,"2021-03-02","TPQ043"
"US001",5625,"2021-03-20","QIG979"
"US001",5626,"2021-03-26","QJG082"
"US001",5627,"2021-03-16","UBW521"
"US001",5628,"2021-03-16","KIC521"
"US001",5629,"2021-03-20","CRW635"
"US001",5630,"2021-03-19","KAI705"
"US001",5631,"2021-03-25","MHU604"
"US001",5632,"2021-03-16","UYU964"
"US001",5633,"2021-03-28","FTL631"
"US001",5634,"2021-03-27","CLL702"
"US001",5635,"2021-03-27","UQM693"
"US001",5636,"2021-03-15","KAH784"
"US001",5637,"2021-03-30","JAK190"
"US001",5638,"2021-03-09","OKA760"
"US001",5639,"2021-03-15","BUY954"
"US001",5640,"2021-03-30","MFR798"
"US001",5641,"2021-03-17","ISJ532"
"US001",5642,"2021-03-01","IUW274"
"US001",5643,"2021-03-02","YHO109"
"US001",5644,"2021-03-19","SYI492"
"US001",5645,"2021-03-10","HPO871"
"US001",5646,"2021-03-03","DDI942"
"US001",5647,"2021-03-12","FBV529"
"US001",5648,"2021-03-19","ZWU970"
"US001",5649,"2021-03-17","LNO927"
"US001",5650,"2021-03-20","CWP884"
"US001",5651,"2021-03-10","KCD521"
"US001",5652,"2021-03-06","SZU130"
"US001",5653,"2021-03-12","KJF825"
"US001",5654,"2021-03-29","GHU860"
"US001",5655,"2021-03-10","ZZY640"
"US001",5656,"2021-03-24","LDE144"
"US001",5657,"2021-03-01","LHX068"
"US001",5658,"2021-03-29","NUH863"
"US001",5659,"2021-03-13","QRR516"
"US001",5660,"2021-03-17","WIF109"
"US001",5661,"2021-03-13","NDC660"
"US001",5662,"2021-03-26","AXR683"
"US001",5663,"2021-03-23","MHI036"
"US001",5664,"2021-03-30","BDN614"
"US001",5665,"2021-03-23","EPA905"
"US001",5666,"2021-03-29","THZ436"
"US001",5667,"2021-03-26","GMY616"
"US001",5668,"2021-03-28","GOH431"
"US001",5669,"2021-03-09","NKJ367"
"US001",5670,"2021-03-01","WOW592"
"US001",5671,"2021-03-20","SPF426"
"US001",5672,"2021-03-09","PXP012"
"US001",5673,"2021-03-23","LNV687"
"US001",5674,"2021-03-17","KAL046"
"US001",5675,"2021-03-26","UPN269"
"US001",5676,"2021-03-27","YMN868"
"US001",5677,"2021-03-05","FMU698"
"US001",5678,"2021-03-06","POU755"
"US001",5679,"2021-03-11","PYW697"
"US001",5680,"2021-03-27","MHZ771"
"US001",5681,"2021-03-20","LZO389"
"US001",5682,"2021-03-11","FQV091"
"US001",5683,"2021-03-11","FSJ450"
"US001",5684,"2021-03-15","FWG843"
"US001",5685,"2021-03-30","BQJ306"
"US001",5686,"2021-03-24","EJC988"
"US001",5687,"2021-03-14","NHP874"
"US001",5688,"2021-03-18","HBH575"
"US001",5689,"2021-03-23","JWA250"
"US001",5690,"2021-03-27","VUB406"
"US001",5691,"2021-03-03","DHJ967"
"US001",5692,"2021-03-30","YMN753"
"US001",5693,"2021-03-29","DHS905"
"US001",5694,"2021-03-28","CTB194"
"US001",5695,"2021-03-06","ZAH685"
"US001",5696,"2021-03-17","AMO415"
"US001",5697,"2021-03-11","BFU566"
"US001",5698,"2021-03-14","PNY563"
"US001",5699,"2021-03-27","IDC157"
"US001",5700,"2021-03-28","CGS847"
"US001",5701,"2021-03-12","VKX896"
"US001",5702,"2021-03-04","KCH113"
"US001",5703,"2021-03-05","ZIL496"
"US001",5704,"2021-03-03","QHL250"
"US001",5705,"2021-03-10","FYG399"
"US001",5706,"2021-03-22","XSX940"
"US001",5707,"2021-03-21","VCI653"
"US001",5708,"2021-03-09","FAU846"
"US001",5709,"2021-03-01","SIE643"
"US001",5710,"2021-03-18","QIV114"
"US001",5711,"2021-03-27","QAP487"
"US001",5712,"2021-03-03","UAH959"
"US001",5713,"2021-03-22","XLG221"
"US001",5714,"2021-03-12","XMQ066"
"US001",5715,"2021-03-16","KVN832"
"US001",5716,"2021-03-27","COI781"
"US001",5717,"2021-03-05","ILD069"
"US001",5718,"2021-03-11","EAC363"
"US001",5719,"2021-03-17","WZB985"
"US001",5720,"2021-03-03","DJW981"
"US001",5721,"2021-03-16","GRL584"
"US001",5722,"2021-03-23","VYW577"
"US001",5723,"2021-03-07","CPG305"
"US001",5724,"2021-03-26","LWO591"
"US001",5725,"2021-03-29","LOE416"
"US001",5726,"2021-03-11","TWL118"
"US001",5727,"2021-03-24","SSN853"
"US001",5728,"2021-03-17","GKN043"
"US001",5729,"2021-03-06","OAC832"
"US001",5730,"2021-03-26","KGF481"
"US001",5731,"2021-03-20","WNE110"
"US001",5732,"2021-03-23","RVS489"
"US001",5733,"2021-03-20","PIE877"
"US001",5734,"2021-03-12","KGS978"
"US001",5735,"2021-03-08","CMX873"
"US001",5736,"2021-03-12","WZR804"
"US001",5737,"2021-03-29","ATP161"
"US001",5738,"2021-03-06","UTE928"
"US001",5739,"2021-03-02","JBT654"
"US001",5740,"2021-03-04","XFS844"
"US001",5741,"2021-03-14","RWD986"
"US001",5742,"2021-03-03","JPD345"
"US001",5743,"2021-03-05","CHB858"
"US001",5744,"2021-03-23","CQO000"
"US001",5745,"2021-03-25","AKG108"
"US001",5746,"2021-03-10","AGH225"
"US001",5747,"2021-03-03","KCR388"
"US001",5748,"2021-03-27","KDM390"
"US001",5749,"2021-03-27","EGU075"
"US001",5750,"2021-03-09","QYJ018"
"US001",5751,"2021-03-20","QMV328"
"US001",5752,"2021-03-12","PCJ154"
"US001",5753,"2021-03-21","SGY080"
"US001",5754,"2021-03-18","BTY972"
"US001",5755,"2021-03-10","DIV212"
"US001",5756,"2021-03-28","QGH475"
"US001",5757,"2021-03-07","XCN025"
"US001",5758,"2021-03-24","EDT926"
"US001",5759,"2021-03-29","KOF854"
"US001",5760,"2021-03-21","AFS818"
"US001",5761,"2021-03-28","KVC256"
"US001",5762,"2021-03-18","OOT697"
"US001",5763,"2021-03-22","UGQ302"
"US001",5764,"2021-03-17","ZKS279"
"US001",5765,"2021-03-01","BTB631"
"US001",5766,"2021-03-07","FBN985"
"US001",5767,"2021-03-04","HFM802"
"US001",5768,"2021-03-23","PAZ398"
"US001",5769,"2021-03-03","DAN010"
"US001",5770,"2021-03-14","OVZ496"
"US001",5771,"2021-03-05","TGS444"
"US001",5772,"2021-03-15","BNH599"
"US001",5773,"2021-03-15","ZHF664"
"US001",5774,"2021-03-28","ORL899"
"US001",5775,"2021-03-08","HEK953"
"US001",5776,"2021-03-13","ZZG803"
"US001",5777,"2021-03-01","ORO083"
"US001",5778,"2021-03-24","IUV691"
"US001",5779,"2021-03-26","UOR116"
"US001",5780,"2021-03-26","RMG972"
"US001",5781,"2021-03-23","XRP109"
"US001",5782,"2021-03-27","QSD378"
"US001",5783,"2021-03-22","TAJ798"
"US001",5784,"2021-03-08","BZM257"
"US001",5785,"2021-03-30","EMU368"
"US001",5786,"2021-03-20","HYS042"
"US001",5787,"2021-03-17","IXI585"
"US001",5788,"2021-03-15","YSI285"
"US001",5789,"2021-03-25","OPF131"
"US001",5790,"2021-03-19","KYU516"
"US001",5791,"2021-03-02","OBC219"
"US001",5792,"2021-03-03","ITR651"
"US001",5793,"2021-03-16","GJM169"
"US001",5794,"2021-03-07","GRY649"
"US001",5795,"2021-03-14","IOL886"
"US001",5796,"2021-03-08","KER956"
"US001",5797,"2021-03-02","FZZ636"
"US001",5798,"2021-03-26","IID552"
"US001",5799,"2021-03-26","UJI698"
"US001",5800,"2021-03-03","BYZ193"
"US001",5801,"2021-03-13","ZJV781"
"US001",5802,"2021-03-19","THB504"
"US001",5803,"2021-03-20","PJY703"
"US001",5804,"2021-03-08","TBL650"
"US001",5805,"2021-03-15","WPB113"
"US001",5806,"2021-03-02","JCT314"
"US001",5807,"2021-03-18","VNH921"
"US001",5808,"2021-03-28","ZSW493"
"US001",5809,"2021-03-09","CNB717"
"US001",5810,"2021-03-26","GMF560"
"US001",5811,"2021-03-12","BXQ434"
"US001",5812,"2021-03-22","HTB649"
"US001",5813,"2021-03-20","PAG524"
"US001",5814,"2021-03-29","VAB205"
"US001",5815,"2021-03-25","LWY497"
"US001",5816,"2021-03-04","WJX003"
"US001",5817,"2021-03-09","VWZ108"
"US001",5818,"2021-03-04","WBH466"
"US001",5819,"2021-03-29","IJO030"
"US001",5820,"2021-03-28","MUD516"
"US001",5821,"2021-03-19","VBK025"
"US001",5822,"2021-03-15","QSZ385"
"US001",5823,"2021-03-15","QPT419"
"US001",5824,"2021-03-21","GMB125"
"US001",5825,"2021-03-07","MYQ193"
"US001",5826,"2021-03-20","XBV108"
"US001",5827,"2021-03-02","COH489"
"US001",5828,"2021-03-20","GFC633"
"US001",5829,"2021-03-29","GAL497"
"US001",5830,"2021-03-13","MUU262"
"US001",5831,"2021-03-05","XBO808"
"US001",5832,"2021-03-02","MDD774"
"US001",5833,"2021-03-28","UDU481"
"US001",5834,"2021-03-26","GLC586"
"US001",5835,"2021-03-09","YNX064"
"US001",5836,"2021-03-10","TNM748"
"US001",5837,"2021-03-03","QSZ850"
"US001",5838,"2021-03-23","USI448"
"US001",5839,"2021-03-10","NKW018"
"US001",5840,"2021-03-04","OYR420"
"US001",5841,"2021-03-17","NEP381"
"US001",5842,"2021-03-18","BPD408"
"US001",5843,"2021-03-26","NZK127"
"US001",5844,"2021-03-25","ULB065"
"US001",5845,"2021-03-19","SLZ383"
"US001",5846,"2021-03-19","AGE347"
"US001",5847,"2021-03-22","KYD540"
"US001",5848,"2021-03-07","KNW590"
"US001",5849,"2021-03-06","ODI203"
"US001",5850,"2021-03-13","NMO578"
"US001",5851,"2021-03-26","HVH352"
"US001",5852,"2021-03-19","FKL615"
"US001",5853,"2021-03-09","QRZ993"
"US001",5854,"2021-03-19","SZK302"
"US001",5855,"2021-03-14","FVO142"
"US001",5856,"2021-03-23","ZLU271"
"US001",5857,"2021-03-04","EXA270"
"US001",5858,"2021-03-17","DZT177"
"US001",5859,"2021-03-14","AJG773"
"US001",5860,"2021-03-04","SLN781"
